User ID,Age,Course,Topic,Difficulty Level,Video Time (mins),Article Time (mins),Hands-on Time (mins),Quiz Time (mins),Quiz Score (%),Progress (%),Attempts,Detected Learning Style (VARK),Recommended Learning Style
301,21,Machine Learning,OOP,Easy,1,12,22,11,40,52,3,Kinesthetic,More Hands-On Exercises
302,21,Data Science,OOP,Easy,25,57,45,6,16,73,3,Reading/Writing,More Articles
303,19,C++,Loops,Hard,12,46,8,25,69,70,4,Reading/Writing,More Articles
304,25,Java,Sorting Algorithms,Hard,31,52,13,19,58,71,1,Reading/Writing,More Articles
305,18,Java,OOP,Medium,17,9,41,19,35,9,2,Kinesthetic,More Hands-On Exercises
306,20,Python,Loops,Easy,42,55,27,10,18,67,3,Reading/Writing,More Articles
307,18,Data Science,Data Visualization,Medium,46,24,50,7,29,68,5,Kinesthetic,More Hands-On Exercises
308,24,Java,Data Visualization,Easy,33,9,14,11,34,90,3,Visual,More Videos
309,20,Java,Sorting Algorithms,Medium,36,24,11,14,87,46,3,Visual,More Videos
310,24,Data Science,Data Visualization,Easy,42,25,50,25,71,44,5,Kinesthetic,More Hands-On Exercises
311,24,Java,Loops,Medium,31,35,16,7,35,85,2,Reading/Writing,More Articles
312,20,Machine Learning,Regression,Medium,57,9,50,8,30,42,1,Visual,More Videos
313,18,C++,Loops,Easy,32,7,22,16,89,93,5,Visual,More Videos
314,19,C++,Regression,Easy,16,43,51,27,0,13,3,Kinesthetic,More Hands-On Exercises
315,22,Machine Learning,Sorting Algorithms,Easy,25,58,51,24,46,38,2,Reading/Writing,More Articles
316,20,Data Science,Loops,Easy,46,55,28,20,89,0,1,Reading/Writing,More Articles
317,24,C++,Regression,Hard,34,24,50,10,78,6,5,Kinesthetic,More Hands-On Exercises
318,23,Python,Regression,Medium,44,37,2,17,52,23,5,Visual,More Videos
319,19,Java,Regression,Hard,39,21,0,29,8,21,1,Visual,More Videos
320,22,Java,OOP,Hard,50,35,8,17,16,55,3,Visual,More Videos
321,22,Data Science,Loops,Easy,4,12,15,21,48,48,2,Kinesthetic,More Hands-On Exercises
322,23,Python,Loops,Medium,46,36,9,14,78,75,4,Visual,More Videos
323,18,Data Science,Data Visualization,Medium,2,42,21,26,41,74,4,Reading/Writing,More Articles
324,18,Data Science,Regression,Easy,51,39,56,27,79,7,2,Kinesthetic,More Hands-On Exercises
325,20,Java,Data Visualization,Hard,53,33,50,20,45,88,5,Visual,More Videos
326,25,C++,Data Visualization,Medium,53,55,11,19,45,56,1,Reading/Writing,More Articles
327,23,Machine Learning,Loops,Easy,20,35,46,15,66,28,5,Kinesthetic,More Hands-On Exercises
328,22,C++,Regression,Easy,4,1,35,8,3,85,3,Kinesthetic,More Hands-On Exercises
329,21,Data Science,Sorting Algorithms,Medium,30,24,46,23,72,11,4,Kinesthetic,More Hands-On Exercises
330,19,Data Science,OOP,Hard,14,32,3,26,91,73,4,Reading/Writing,More Articles
331,19,Python,Loops,Medium,57,48,0,12,9,75,4,Visual,More Videos
332,21,Data Science,Regression,Medium,0,23,26,17,67,16,3,Kinesthetic,More Hands-On Exercises
333,22,C++,Sorting Algorithms,Easy,0,49,54,24,87,84,3,Kinesthetic,More Hands-On Exercises
334,18,Python,Data Visualization,Medium,47,55,3,11,34,23,5,Reading/Writing,More Articles
335,21,C++,Sorting Algorithms,Easy,39,35,50,24,17,90,1,Kinesthetic,More Hands-On Exercises
336,18,C++,Data Visualization,Medium,16,47,3,6,36,39,4,Reading/Writing,More Articles
337,18,Data Science,Loops,Easy,16,9,55,26,89,58,3,Kinesthetic,More Hands-On Exercises
338,24,Java,OOP,Hard,5,45,57,7,94,98,1,Kinesthetic,More Hands-On Exercises
339,23,Python,Regression,Easy,18,49,17,6,44,52,4,Reading/Writing,More Articles
340,22,C++,Loops,Hard,27,19,19,14,73,77,2,Visual,More Videos
341,19,Python,Regression,Hard,57,25,45,27,40,50,1,Visual,More Videos
342,18,Data Science,Loops,Medium,35,22,2,27,18,21,4,Visual,More Videos
343,23,Java,Regression,Easy,30,37,46,21,22,84,2,Kinesthetic,More Hands-On Exercises
344,21,Python,Data Visualization,Hard,60,7,2,29,82,83,4,Visual,More Videos
345,22,C++,Data Visualization,Easy,8,46,32,7,90,91,3,Reading/Writing,More Articles
346,25,Python,Sorting Algorithms,Easy,49,45,37,24,73,70,3,Visual,More Videos
347,18,C++,Sorting Algorithms,Medium,49,54,18,24,65,91,3,Reading/Writing,More Articles
348,24,Java,Loops,Easy,23,26,16,28,39,12,5,Reading/Writing,More Articles
349,18,Java,Regression,Easy,1,19,6,12,79,74,3,Reading/Writing,More Articles
350,20,Python,Loops,Medium,11,11,38,30,9,64,1,Kinesthetic,More Hands-On Exercises
351,22,Machine Learning,Loops,Medium,52,48,44,19,69,12,1,Visual,More Videos
352,18,Data Science,Sorting Algorithms,Hard,59,10,55,8,40,22,1,Visual,More Videos
353,25,Data Science,Regression,Easy,33,1,43,26,41,82,2,Kinesthetic,More Hands-On Exercises
354,24,Java,Loops,Easy,39,7,33,14,85,12,3,Visual,More Videos
355,23,Python,Regression,Medium,32,34,0,19,36,74,4,Reading/Writing,More Articles
356,20,Java,Loops,Medium,59,38,16,8,40,3,1,Visual,More Videos
357,21,C++,OOP,Easy,17,44,26,11,100,13,4,Reading/Writing,More Articles
358,21,Python,Regression,Medium,36,54,26,30,76,6,2,Reading/Writing,More Articles
359,20,Python,Data Visualization,Hard,3,48,40,27,14,58,5,Reading/Writing,More Articles
360,25,Data Science,Data Visualization,Easy,52,26,40,16,50,52,2,Visual,More Videos
361,23,Data Science,Sorting Algorithms,Hard,46,34,39,25,55,98,5,Visual,More Videos
362,18,Machine Learning,Data Visualization,Medium,45,27,43,14,59,7,2,Visual,More Videos
363,20,C++,Sorting Algorithms,Easy,30,23,40,30,31,9,4,Kinesthetic,More Hands-On Exercises
364,25,Machine Learning,Data Visualization,Hard,13,53,45,21,48,98,4,Reading/Writing,More Articles
365,25,Python,Data Visualization,Hard,52,6,29,23,16,44,4,Visual,More Videos
366,25,C++,Regression,Easy,50,31,59,9,57,6,1,Kinesthetic,More Hands-On Exercises
367,21,Python,Loops,Medium,32,23,29,11,55,77,1,Visual,More Videos
368,23,Data Science,OOP,Easy,53,21,11,25,45,59,4,Visual,More Videos
369,20,Machine Learning,Sorting Algorithms,Hard,11,52,47,20,7,70,5,Reading/Writing,More Articles
370,19,Java,Sorting Algorithms,Medium,6,31,23,14,77,44,5,Reading/Writing,More Articles
371,19,Data Science,Loops,Medium,9,59,31,18,50,19,3,Reading/Writing,More Articles
372,20,Java,OOP,Hard,53,28,23,15,68,78,4,Visual,More Videos
373,21,Data Science,Sorting Algorithms,Medium,20,40,44,11,19,91,5,Kinesthetic,More Hands-On Exercises
374,19,C++,Data Visualization,Medium,60,25,31,8,76,50,1,Visual,More Videos
375,22,C++,Sorting Algorithms,Medium,36,29,22,30,89,46,4,Visual,More Videos
376,23,Java,Sorting Algorithms,Medium,20,51,13,12,19,76,5,Reading/Writing,More Articles
377,18,C++,Data Visualization,Hard,47,20,18,18,49,35,1,Visual,More Videos
378,24,Java,Regression,Medium,5,12,2,8,94,85,5,Reading/Writing,More Articles
379,25,Data Science,Regression,Hard,46,14,60,29,39,47,4,Kinesthetic,More Hands-On Exercises
380,18,Machine Learning,Regression,Easy,10,44,42,14,97,12,2,Reading/Writing,More Articles
381,19,C++,OOP,Medium,48,7,30,5,19,76,1,Visual,More Videos
382,25,Java,Regression,Hard,49,19,36,25,100,64,2,Visual,More Videos
383,22,C++,Regression,Easy,50,6,31,23,45,4,3,Visual,More Videos
384,19,C++,Regression,Easy,14,11,1,24,5,68,2,Visual,More Videos
385,25,Machine Learning,Loops,Medium,60,8,7,24,67,15,3,Visual,More Videos
386,22,Python,Loops,Hard,51,27,52,21,89,80,4,Kinesthetic,More Hands-On Exercises
387,22,Machine Learning,Data Visualization,Hard,41,57,46,13,76,20,4,Reading/Writing,More Articles
388,19,Machine Learning,Regression,Easy,51,42,50,26,90,78,1,Visual,More Videos
389,21,Data Science,Loops,Hard,54,43,54,23,19,88,4,Visual,More Videos
390,23,Data Science,Data Visualization,Hard,45,39,8,5,89,65,5,Visual,More Videos
391,23,Java,OOP,Hard,57,21,55,11,16,10,5,Visual,More Videos
392,19,Java,Data Visualization,Medium,8,10,1,13,97,62,3,Reading/Writing,More Articles
393,22,C++,OOP,Easy,25,28,31,18,86,63,4,Kinesthetic,More Hands-On Exercises
394,20,Data Science,Loops,Medium,28,12,4,26,77,85,5,Visual,More Videos
395,22,C++,Sorting Algorithms,Easy,46,36,1,29,56,52,5,Visual,More Videos
396,21,Python,Loops,Easy,10,22,1,11,41,39,2,Reading/Writing,More Articles
397,18,C++,Regression,Easy,42,29,44,10,26,94,2,Kinesthetic,More Hands-On Exercises
398,21,Python,Loops,Easy,34,27,59,18,76,48,1,Kinesthetic,More Hands-On Exercises
399,19,Java,OOP,Hard,16,6,31,30,94,70,3,Kinesthetic,More Hands-On Exercises
400,21,Machine Learning,Loops,Hard,12,59,39,9,7,36,4,Reading/Writing,More Articles
401,24,Java,Sorting Algorithms,Easy,36,42,45,10,54,15,3,Kinesthetic,More Hands-On Exercises
402,23,Java,OOP,Hard,34,16,18,20,49,43,4,Visual,More Videos
403,19,Data Science,OOP,Hard,8,34,51,21,6,98,1,Kinesthetic,More Hands-On Exercises
404,25,Machine Learning,Regression,Easy,29,27,60,28,58,52,5,Kinesthetic,More Hands-On Exercises
405,25,Python,Loops,Hard,1,0,33,11,40,6,3,Kinesthetic,More Hands-On Exercises
406,23,Java,Data Visualization,Hard,23,5,15,14,62,0,1,Visual,More Videos
407,21,C++,Regression,Easy,35,13,47,10,33,50,4,Kinesthetic,More Hands-On Exercises
408,21,C++,Data Visualization,Easy,7,4,0,29,59,25,4,Visual,More Videos
409,24,Python,Loops,Hard,58,57,49,11,59,76,2,Visual,More Videos
410,18,Java,OOP,Hard,0,39,60,23,21,3,4,Kinesthetic,More Hands-On Exercises
411,23,C++,Loops,Medium,51,0,10,17,76,85,3,Visual,More Videos
412,19,Java,OOP,Hard,6,39,16,15,72,59,1,Reading/Writing,More Articles
413,20,Python,Data Visualization,Medium,24,41,37,8,44,88,5,Reading/Writing,More Articles
414,25,Java,Sorting Algorithms,Medium,40,44,48,21,7,48,2,Kinesthetic,More Hands-On Exercises
415,19,Java,Loops,Hard,0,11,34,13,81,33,3,Kinesthetic,More Hands-On Exercises
416,23,Python,Data Visualization,Easy,35,43,29,13,98,31,1,Reading/Writing,More Articles
417,19,Java,Data Visualization,Medium,11,15,56,21,44,1,4,Kinesthetic,More Hands-On Exercises
418,18,Python,OOP,Easy,40,32,4,7,91,86,4,Visual,More Videos
419,23,C++,Regression,Medium,35,8,49,30,35,23,3,Kinesthetic,More Hands-On Exercises
420,21,Python,OOP,Easy,8,47,41,12,19,59,1,Reading/Writing,More Articles
421,20,Data Science,Loops,Hard,54,50,39,8,63,93,1,Visual,More Videos
422,21,Python,Data Visualization,Easy,49,0,40,9,69,30,2,Visual,More Videos
423,22,Machine Learning,OOP,Easy,52,18,22,30,69,85,4,Visual,More Videos
424,22,Machine Learning,Sorting Algorithms,Hard,5,48,35,13,56,82,1,Reading/Writing,More Articles
425,22,Python,OOP,Hard,30,29,59,12,38,4,5,Kinesthetic,More Hands-On Exercises
426,18,C++,OOP,Easy,13,18,17,9,95,88,1,Reading/Writing,More Articles
427,25,C++,Sorting Algorithms,Medium,22,27,26,10,62,55,3,Reading/Writing,More Articles
428,23,C++,Loops,Hard,30,57,43,16,66,84,5,Reading/Writing,More Articles
429,22,Python,OOP,Medium,26,49,57,6,58,68,5,Kinesthetic,More Hands-On Exercises
430,21,Machine Learning,Loops,Hard,40,51,60,7,57,89,1,Kinesthetic,More Hands-On Exercises
431,23,Machine Learning,Loops,Hard,47,2,39,26,98,13,2,Visual,More Videos
432,24,Machine Learning,Loops,Medium,21,49,12,15,73,0,1,Reading/Writing,More Articles
433,20,Machine Learning,Data Visualization,Medium,57,32,42,5,43,46,1,Visual,More Videos
434,22,Python,OOP,Easy,45,43,11,5,5,14,4,Visual,More Videos
435,23,C++,OOP,Easy,2,21,46,19,33,60,4,Kinesthetic,More Hands-On Exercises
436,18,Java,Loops,Medium,17,19,43,14,42,60,2,Kinesthetic,More Hands-On Exercises
437,21,Java,Sorting Algorithms,Easy,0,47,35,5,96,52,5,Reading/Writing,More Articles
438,24,Python,Loops,Easy,46,52,49,10,94,54,4,Reading/Writing,More Articles
439,23,Java,Regression,Hard,5,54,48,18,54,37,3,Reading/Writing,More Articles
440,23,Data Science,Data Visualization,Easy,12,32,44,15,74,67,3,Kinesthetic,More Hands-On Exercises
441,23,C++,Sorting Algorithms,Hard,54,18,57,28,64,52,1,Kinesthetic,More Hands-On Exercises
442,19,Machine Learning,OOP,Hard,20,45,59,22,64,100,3,Kinesthetic,More Hands-On Exercises
443,21,Python,Regression,Hard,28,6,48,8,3,49,1,Kinesthetic,More Hands-On Exercises
444,24,Data Science,Sorting Algorithms,Medium,18,56,4,5,64,18,5,Reading/Writing,More Articles
445,23,C++,Sorting Algorithms,Medium,15,47,39,19,19,4,4,Reading/Writing,More Articles
446,18,Java,OOP,Hard,59,26,41,6,18,47,4,Visual,More Videos
447,22,C++,Regression,Easy,35,1,39,10,64,58,1,Kinesthetic,More Hands-On Exercises
448,25,C++,Regression,Medium,20,24,50,25,58,26,4,Kinesthetic,More Hands-On Exercises
449,20,C++,OOP,Easy,0,11,19,22,99,57,5,Kinesthetic,More Hands-On Exercises
450,18,C++,OOP,Easy,3,6,46,24,34,48,2,Kinesthetic,More Hands-On Exercises
451,18,Java,OOP,Medium,25,43,54,25,25,79,3,Kinesthetic,More Hands-On Exercises
452,23,C++,Data Visualization,Hard,26,41,17,10,16,43,1,Reading/Writing,More Articles
453,20,C++,OOP,Hard,40,26,33,11,17,72,1,Visual,More Videos
454,23,Python,Data Visualization,Medium,57,22,15,5,70,96,2,Visual,More Videos
455,19,Python,Loops,Easy,16,30,8,21,84,64,2,Reading/Writing,More Articles
456,22,Java,Sorting Algorithms,Medium,38,54,14,25,88,46,3,Reading/Writing,More Articles
457,24,Data Science,Loops,Medium,12,51,7,9,35,52,2,Reading/Writing,More Articles
458,23,C++,Loops,Hard,9,24,49,25,67,75,1,Kinesthetic,More Hands-On Exercises
459,22,Machine Learning,Loops,Hard,35,31,38,24,58,99,4,Kinesthetic,More Hands-On Exercises
460,24,Data Science,Data Visualization,Easy,55,21,56,24,67,33,5,Kinesthetic,More Hands-On Exercises
461,19,Machine Learning,Regression,Easy,31,54,29,17,68,98,2,Reading/Writing,More Articles
462,24,Python,Sorting Algorithms,Hard,9,59,31,18,59,19,5,Reading/Writing,More Articles
463,20,Machine Learning,Loops,Easy,18,9,21,22,76,69,5,Kinesthetic,More Hands-On Exercises
464,21,Python,OOP,Hard,56,49,9,16,80,39,2,Visual,More Videos
465,23,Python,Data Visualization,Easy,5,13,42,12,64,54,2,Kinesthetic,More Hands-On Exercises
466,22,Python,Sorting Algorithms,Easy,28,27,0,7,94,36,4,Visual,More Videos
467,22,Python,Data Visualization,Hard,19,57,16,20,53,73,2,Reading/Writing,More Articles
468,19,Data Science,Regression,Medium,48,53,8,11,59,20,5,Reading/Writing,More Articles
469,20,Data Science,OOP,Medium,44,58,57,15,22,93,5,Reading/Writing,More Articles
470,21,C++,OOP,Hard,53,49,7,19,57,19,4,Visual,More Videos
471,23,Java,Data Visualization,Easy,55,37,34,15,13,92,5,Visual,More Videos
472,21,Machine Learning,OOP,Easy,51,57,18,30,33,45,3,Reading/Writing,More Articles
473,21,Java,Loops,Hard,53,57,15,26,48,41,1,Reading/Writing,More Articles
474,18,Python,Loops,Medium,41,1,22,23,10,61,5,Visual,More Videos
475,19,Data Science,Loops,Medium,39,46,51,26,42,32,4,Kinesthetic,More Hands-On Exercises
476,22,Python,Sorting Algorithms,Medium,35,5,50,28,21,6,5,Kinesthetic,More Hands-On Exercises
477,24,C++,OOP,Easy,1,17,3,25,83,98,3,Reading/Writing,More Articles
478,23,Machine Learning,Data Visualization,Easy,2,28,21,17,26,4,2,Reading/Writing,More Articles
479,18,Java,Sorting Algorithms,Hard,13,38,26,11,94,22,4,Reading/Writing,More Articles
480,19,Java,Sorting Algorithms,Hard,33,18,4,14,42,63,5,Visual,More Videos
481,18,Machine Learning,Data Visualization,Hard,59,0,39,20,1,17,1,Visual,More Videos
482,24,Java,OOP,Hard,24,22,20,21,87,14,1,Visual,More Videos
483,19,Data Science,Loops,Hard,3,56,11,8,42,65,1,Reading/Writing,More Articles
484,22,Machine Learning,Regression,Medium,47,5,40,29,69,88,4,Visual,More Videos
485,22,Java,Sorting Algorithms,Hard,47,50,27,23,46,88,5,Reading/Writing,More Articles
486,23,Data Science,Loops,Medium,1,37,5,21,50,18,2,Reading/Writing,More Articles
487,23,Data Science,Regression,Hard,14,51,13,12,64,7,1,Reading/Writing,More Articles
488,18,Python,Sorting Algorithms,Easy,0,1,12,27,87,60,5,Kinesthetic,More Hands-On Exercises
489,22,Machine Learning,Regression,Medium,6,59,59,29,24,76,1,Reading/Writing,More Articles
490,18,C++,OOP,Easy,36,55,3,14,72,35,4,Reading/Writing,More Articles
491,19,Python,Regression,Easy,12,58,21,11,1,68,3,Reading/Writing,More Articles
492,22,Data Science,OOP,Medium,30,10,2,22,42,48,5,Visual,More Videos
493,19,Python,OOP,Easy,47,32,60,5,83,46,1,Kinesthetic,More Hands-On Exercises
494,25,Data Science,Regression,Medium,34,2,15,13,92,89,1,Visual,More Videos
495,24,C++,OOP,Medium,20,31,5,17,40,82,4,Reading/Writing,More Articles
496,19,Data Science,Regression,Medium,43,26,34,7,75,59,3,Visual,More Videos
497,23,C++,Regression,Hard,58,26,39,6,75,93,5,Visual,More Videos
498,22,Machine Learning,Data Visualization,Easy,6,50,18,9,12,92,5,Reading/Writing,More Articles
499,23,Machine Learning,Regression,Hard,40,11,1,18,62,87,1,Visual,More Videos
500,22,Machine Learning,Data Visualization,Medium,25,0,0,11,38,35,1,Visual,More Videos
501,24,Machine Learning,Sorting Algorithms,Easy,45,10,26,20,72,22,4,Visual,More Videos
502,18,C++,Data Visualization,Hard,57,32,18,22,86,48,5,Visual,More Videos
503,22,Data Science,OOP,Easy,29,18,60,7,66,81,2,Kinesthetic,More Hands-On Exercises
504,18,Machine Learning,Regression,Easy,46,58,34,12,28,5,4,Reading/Writing,More Articles
505,23,Machine Learning,Loops,Medium,39,46,54,19,26,82,1,Kinesthetic,More Hands-On Exercises
506,22,Machine Learning,Loops,Easy,42,1,57,29,75,19,1,Kinesthetic,More Hands-On Exercises
507,18,Data Science,OOP,Hard,35,21,50,7,52,50,5,Kinesthetic,More Hands-On Exercises
508,18,Machine Learning,Sorting Algorithms,Easy,19,42,4,26,66,21,4,Reading/Writing,More Articles
509,22,Python,Data Visualization,Easy,44,39,50,19,62,56,1,Kinesthetic,More Hands-On Exercises
510,19,Machine Learning,Data Visualization,Easy,58,45,24,29,48,93,5,Visual,More Videos
511,18,Python,OOP,Easy,4,52,43,11,21,11,2,Reading/Writing,More Articles
512,21,C++,Data Visualization,Hard,60,60,5,10,81,44,3,Visual,More Videos
513,22,C++,OOP,Easy,34,32,10,23,48,77,1,Visual,More Videos
514,21,Python,Loops,Hard,35,29,29,21,18,4,5,Visual,More Videos
515,25,C++,Data Visualization,Hard,41,21,2,8,51,79,2,Visual,More Videos
516,21,Python,Loops,Hard,44,13,34,24,0,2,5,Visual,More Videos
517,21,Machine Learning,OOP,Easy,59,41,54,19,46,88,5,Visual,More Videos
518,25,Python,Sorting Algorithms,Hard,54,12,0,27,5,95,2,Visual,More Videos
519,21,C++,Regression,Hard,21,49,34,23,43,65,4,Reading/Writing,More Articles
520,19,Data Science,Sorting Algorithms,Hard,4,12,37,10,96,61,1,Kinesthetic,More Hands-On Exercises
521,19,Machine Learning,Regression,Hard,32,10,6,25,29,82,1,Visual,More Videos
522,25,Python,Regression,Easy,49,37,9,15,66,14,1,Visual,More Videos
523,21,Java,OOP,Hard,55,36,12,19,40,69,1,Visual,More Videos
524,22,Data Science,Loops,Easy,6,50,50,25,35,98,5,Reading/Writing,More Articles
525,24,Python,Data Visualization,Easy,45,56,36,12,53,74,1,Reading/Writing,More Articles
526,20,Machine Learning,Sorting Algorithms,Easy,46,34,22,24,38,84,1,Visual,More Videos
527,21,Machine Learning,Sorting Algorithms,Hard,54,49,59,15,65,78,1,Kinesthetic,More Hands-On Exercises
528,24,Java,Data Visualization,Medium,18,49,3,29,69,24,1,Reading/Writing,More Articles
529,21,C++,Loops,Easy,30,14,42,10,15,78,4,Kinesthetic,More Hands-On Exercises
530,25,Java,Loops,Hard,57,36,53,9,37,83,2,Visual,More Videos
531,25,Python,Regression,Easy,45,57,29,22,9,2,5,Reading/Writing,More Articles
532,19,Machine Learning,Sorting Algorithms,Easy,2,31,46,6,20,62,2,Kinesthetic,More Hands-On Exercises
533,22,Data Science,OOP,Easy,32,30,6,27,84,34,2,Visual,More Videos
534,24,Java,Sorting Algorithms,Medium,26,39,13,8,35,60,5,Reading/Writing,More Articles
535,23,Data Science,Loops,Medium,46,11,54,9,77,44,2,Kinesthetic,More Hands-On Exercises
536,18,Machine Learning,OOP,Easy,25,16,46,11,91,60,4,Kinesthetic,More Hands-On Exercises
537,18,Python,Regression,Medium,11,48,58,10,98,99,5,Kinesthetic,More Hands-On Exercises
538,19,Machine Learning,Loops,Easy,49,13,26,25,22,41,5,Visual,More Videos
539,24,Machine Learning,Regression,Easy,34,25,24,21,33,9,5,Visual,More Videos
540,18,Machine Learning,Data Visualization,Hard,36,2,36,13,4,94,3,Visual,More Videos
541,24,C++,Loops,Hard,47,29,46,26,62,16,2,Visual,More Videos
542,24,Python,OOP,Hard,8,2,60,26,91,75,4,Kinesthetic,More Hands-On Exercises
543,23,Java,Data Visualization,Hard,1,35,44,21,62,16,3,Kinesthetic,More Hands-On Exercises
544,18,Machine Learning,Loops,Medium,6,13,13,14,89,84,3,Reading/Writing,More Articles
545,21,Machine Learning,Data Visualization,Hard,36,40,17,11,11,93,4,Reading/Writing,More Articles
546,23,C++,Data Visualization,Hard,59,40,21,25,77,68,2,Visual,More Videos
547,19,C++,Loops,Hard,48,50,57,10,88,73,5,Kinesthetic,More Hands-On Exercises
548,19,Machine Learning,Data Visualization,Easy,33,49,50,8,56,11,2,Kinesthetic,More Hands-On Exercises
549,18,Java,Data Visualization,Easy,30,30,16,16,42,80,4,Visual,More Videos
550,18,C++,OOP,Medium,52,9,11,11,49,43,2,Visual,More Videos
551,24,C++,Loops,Hard,46,60,2,14,49,12,4,Reading/Writing,More Articles
